0	2
1	12
2	230
3	2536
4	18074
5	100324
6	452830
7	1684384
8	5259514
9	14020396
10	32256302
11	64520248
12	112894418
13	173674788
14	235722662
15	282875088
16	300532902
17	282849348
18	235725522
19	173694808
20	112890414
21	64508236
22	32259578
23	14025856
24	5257694
25	1682564
26	453530
27	100744
28	17894
29	2476
30	258
31	16
32	0
